playerId,firstName,lastName,teamId,pos,points,totReb,assists,steals,blocks,turnovers,fantasyPoints
303,Jeremy,Lamb,15,NA,8.4,3.6,0.4,1.0,0.8,0.4,16.520000000000003
306,Shane,Larkin,2,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Zach,LaVine,6,SG,28.4,6.6,7.8,0.6,1.0,3.2,48.019999999999996
310,Jake,Layman,22,NA,2.8,0.2,0.2,0.4,0.2,0.4,4.14
313,Alex,Len,41,C,7.2,4.8,0.8,0.0,0.4,1.4,13.56
314,Kawhi,Leonard,16,SF,26.0,8.8,6.4,1.0,0.2,2.4,46.160000000000004
316,Jon,Leuer,10,NA,0.8,0.2,0.0,0.0,0.0,0.0,1.04
317,Caris,LeVert,15,SG,21.2,4.8,2.8,1.6,1.0,2.6,33.76
319,Damian,Lillard,29,PG,20.0,3.0,6.5,0.5,0.5,5.0,30.35
321,Shaun,Livingston,11,NA,4.4,1.8,1.8,0.6,0.2,0.8,10.06
322,Kevon,Looney,11,C,5.2,10.0,2.2,0.4,0.0,1.0,20.3
323,Brook,Lopez,21,C,14.0,6.4,0.2,0.6,1.0,0.8,24.38
325,Robin,Lopez,41,NA,10.0,2.8,0.8,0.0,0.0,1.0,13.559999999999999
326,Kevin,Love,7,PF,14.0,8.2,2.6,0.4,0.2,0.6,28.339999999999993
327,Kyle,Lowry,38,PG,9.666666666666666,2.6666666666666665,2.6666666666666665,1.3333333333333333,0.0,1.6666666666666667,17.866666666666667
329,Timothe,Luwawu-Cabarrot,4,NA,7.4,2.4,0.8,0.2,0.0,0.8,11.08
331,Trey,Lyles,31,NA,0.8,0.4,0.2,0.2,0.0,0.4,1.58
334,Ian,Mahinmi,41,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Boban,Marjanovic,8,NA,0.4,0.8,0.0,0.0,0.2,0.0,1.7599999999999998
341,Wesley,Matthews,17,NA,2.4,0.6,0.6,0.8,0.2,0.2,5.819999999999999
347,CJ,McCollum,29,SG,22.4,5.2,5.2,1.2,0.2,1.8,37.44
348,T.J.,McConnell,15,NA,11.0,3.8,4.6,2.0,0.0,1.2,25.259999999999998
351,Doug,McDermott,15,PF,11.0,3.2,0.6,0.6,0.0,1.2,15.740000000000002
353,JaVale,McGee,9,NA,0.4,0.4,0.0,0.2,0.0,0.2,1.08
354,Rodney,McGruder,10,NA,10.0,3.0,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,17.933333333333334
355,Ben,McLemore,17,NA,7.8,2.0,0.8,0.0,0.4,0.8,11.399999999999999
361,Khris,Middleton,21,PF,20.0,7.4,6.8,1.4,0.2,2.2,40.07999999999999
365,Patty,Mills,31,NA,7.75,2.0,1.5,0.5,0.0,1.5,11.9
366,Paul,Millsap,9,NA,5.4,4.2,1.0,0.4,0.6,1.0,12.940000000000001
367,Nikola,Mirotic,21,SF,9.8,4.0,0.4,0.8,0.2,1.4,15.799999999999999
369,Greg,Monroe,27,NA,3.6,2.4,0.4,0.2,0.2,0.2,7.680000000000001
371,E'Twaun,Moore,28,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Marcus,Morris Sr.,16,PF,18.0,5.5,1.25,0.75,0.0,0.75,27.225
374,Markieff,Morris,17,PF,11.25,5.5,2.5,0.75,0.5,2.75,21.35
377,Timofey,Mozgov,4,NA,1.75,1.5,0.75,0.0,0.25,0.0,5.175
378,Emmanuel,Mudiay,40,NA,2.4,1.0,0.4,0.0,0.2,0.2,4.3999999999999995
381,Xavier,Munford,21,NA,4.2,1.2,2.0,0.6,0.0,1.6,8.24
382,Dejounte,Murray,31,PG,13.2,7.6,6.0,1.2,0.2,1.6,32.519999999999996
383,Jamal,Murray,9,PG,18.4,4.2,2.8,1.2,0.2,1.4,29.039999999999996
384,Mike,Muscala,25,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Larry,Nance Jr.,7,PF,9.8,6.0,3.6,1.8,0.2,1.8,24.599999999999998
386,Shabazz,Napier,41,PG,11.6,2.2,2.6,0.8,0.4,3.8,16.740000000000002
390,Raul,Neto,41,NA,4.8,2.6,1.6,1.2,0.0,1.0,11.72
391,Georges,Niang,40,NA,8.6,5.2,1.2,0.2,0.0,1.4,15.639999999999999
394,Nerlens,Noel,24,C,7.0,9.5,1.0,1.25,2.25,0.5,26.4
398,Jusuf,Nurkic,29,C,8.75,7.5,4.25,1.0,1.75,2.25,27.375
400,Kyle,O'Quinn,27,NA,1.2,1.4,1.2,0.0,0.2,0.6,4.48
402,Jahlil,Okafor,10,NA,1.8,0.6,0.8,0.2,0.2,1.0,3.5200000000000005
403,Victor,Oladipo,20,NA,6.0,2.0,2.4,0.8,0.2,2.0,12.0
404,Kelly,Olynyk,14,PF,19.6,7.8,1.8,1.2,0.4,3.2,31.66
407,Kelly,Oubre Jr.,11,NA,9.0,2.0,0.0,0.0,0.0,2.0,9.4
409,Georgios,Papagiannis,29,NA,1.2,1.8,0.4,0.2,0.6,0.6,4.960000000000001
410,Jabari,Parker,30,NA,3.8,1.0,0.0,0.0,0.2,0.4,5.0
411,Tony,Parker,5,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Patrick,Patterson,16,NA,5.4,2.2,1.0,0.4,0.2,0.6,10.140000000000002
415,Chris,Paul,28,PG,14.8,3.6,9.4,1.4,0.2,0.6,35.81999999999999
417,Cameron,Payne,28,NA,9.8,2.6,3.0,0.4,0.2,1.8,16.82
418,Elfrid,Payton,24,PG,9.8,3.8,3.6,0.6,0.0,1.2,19.759999999999998
422,Kendrick,Perkins,7,NA,1.4,0.8,0.8,0.2,0.4,1.0,3.76
425,Marshall,Plumlee,21,NA,0.0,0.2,0.0,0.0,0.0,0.0,0.24
426,Mason,Plumlee,10,C,7.4,5.8,3.0,0.4,0.4,1.0,19.46
428,Jakob,Poeltl,31,C,11.25,8.25,0.75,0.75,2.75,2.25,27.025
430,Otto,Porter Jr.,6,NA,7.5,4.75,1.5,1.25,0.0,0.25,17.7
431,Bobby,Portis,21,NA,10.4,5.4,1.6,0.8,0.0,0.8,20.080000000000002
432,Kristaps,Porzingis,8,C,20.6,10.2,2.4,0.8,0.8,1.4,38.24000000000001
433,Dwight,Powell,8,NA,4.2,4.2,0.8,1.0,0.4,1.2,12.040000000000003
434,Norman,Powell,29,SF,19.8,2.8,2.8,1.4,0.2,2.0,28.56
437,Taurean,Prince,7,NA,12.6,3.0,1.6,1.0,0.4,2.4,19.000000000000004
441,Julius,Randle,24,PF,31.8,8.6,6.6,2.0,0.4,4.0,52.81999999999999
444,JJ,Redick,8,NA,5.6,1.8,0.8,0.2,0.0,1.0,8.360000000000001
446,Josh,Richardson,8,SF,9.8,2.6,2.4,0.6,0.6,0.8,18.12
447,Malachi,Richardson,11,SG,2.4,0.2,0.4,0.0,0.0,0.4,2.84
448,Austin,Rivers,24,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Rajon,Rondo,16,NA,6.2,3.2,5.6,0.8,0.0,1.2,18.84
456,Derrick,Rose,24,NA,16.0,2.4,4.2,0.8,0.6,0.6,27.38
457,Terrence,Ross,26,NA,7.25,2.75,2.5,0.5,0.25,1.0,14.8
458,Terry,Rozier,5,SG,24.4,6.8,8.0,1.6,0.6,2.2,46.760000000000005
459,Ricky,Rubio,22,PG,6.8,3.2,4.8,1.2,0.0,1.8,18.439999999999998
462,D'Angelo,Russell,22,NA,16.0,1.4,4.4,1.0,0.2,4.0,22.68
463,Domantas,Sabonis,15,C,19.6,13.8,6.2,0.6,0.6,3.0,44.86
466,JaKarr,Sampson,15,NA,0.4,1.0,0.2,0.0,0.0,0.0,1.9000000000000001
468,Dario,Saric,28,NA,6.4,3.4,1.8,0.4,0.0,1.4,12.58
470,Tomas,Satoransky,6,PG,6.8,1.4,3.6,0.6,0.2,1.8,13.68
472,Dennis,Schroder,17,PG,17.6,3.6,6.8,1.2,0.4,1.8,33.52
474,Mike,Scott,27,NA,4.2,1.4,1.0,0.2,0.4,0.4,8.18
475,Thabo,Sefolosha,14,NA,0.0,0.0,0.0,0.0,0.0,0.2,-0.2
479,Pascal,Siakam,38,NA,16.5,4.25,5.0,0.5,1.25,3.0,29.6
481,Ben,Simmons,27,PG,12.0,5.2,6.2,2.4,0.4,2.0,31.14
482,Jonathon,Simmons,27,NA,1.2,0.8,0.0,0.2,0.0,0.8,1.76
484,Kyle,Singler,25,NA,0.0,0.2,0.2,0.0,0.0,0.0,0.54
486,Marcus,Smart,2,SG,14.5,5.75,5.5,1.25,0.25,1.5,31.15
488,Ish,Smith,41,NA,8.6,3.2,3.4,0.4,0.2,0.6,18.139999999999997
492,Tony,Snell,1,SF,7.2,3.0,0.6,0.4,0.4,0.2,13.100000000000003
497,Lance,Stephenson,17,NA,5.6,4.0,1.4,0.4,0.2,1.2,12.5
498,Jarnell,Stokes,20,NA,6.8,5.6,1.8,0.4,0.8,2.0,16.62
505,Jeff,Teague,21,NA,4.8,2.4,2.0,0.0,0.2,1.0,10.08
507,Garrett,Temple,6,NA,6.0,2.0,2.8,0.6,0.4,1.2,13.4
508,Jason,Terry,21,NA,0.0,0.2,0.2,0.0,0.0,0.0,0.54
514,Klay,Thompson,11,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Tristan,Thompson,2,NA,8.2,5.8,2.2,0.6,1.0,1.6,20.06
517,Anthony,Tolliver,19,PF,1.4,1.0,0.2,0.0,0.4,0.2,3.499999999999999
518,Axel,Toupane,21,NA,0.2,0.2,0.0,0.0,0.0,0.0,0.44
519,Karl-Anthony,Towns,22,C,24.6,10.6,6.0,0.2,1.4,3.8,45.72
520,P.J.,Tucker,21,NA,3.8,3.6,0.4,0.4,0.2,0.0,9.920000000000002
521,Evan,Turner,1,NA,0.4,0.4,0.4,0.2,0.0,0.2,1.68
522,Myles,Turner,15,C,12.2,6.0,0.6,0.4,3.0,2.0,25.099999999999998
525,Jonas,Valanciunas,19,C,23.0,14.6,2.6,0.2,1.6,1.2,46.81999999999999
526,Denzel,Valentine,6,NA,6.6,1.4,1.4,0.0,0.6,1.2,10.379999999999999
527,Fred,VanVleet,38,PG,6.2,1.2,3.2,1.2,1.4,1.0,16.64
531,Rashad,Vaughn,20,PF,2.0,1.0,0.4,0.0,0.0,0.8,3.0
534,Nikola,Vucevic,6,C,23.2,9.2,3.2,1.2,0.6,1.6,41.03999999999999
537,Dion,Waiters,17,NA,2.0,0.4,0.4,0.2,0.2,0.2,3.6799999999999997
538,Kemba,Walker,2,PG,18.0,6.0,6.4,1.2,0.2,2.0,35.599999999999994
539,John,Wall,14,SG,17.0,2.5,6.25,0.75,0.5,4.75,27.125
540,T.J.,Warren,15,NA,15.0,4.0,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,22.3
544,Russell,Westbrook,41,PG,22.8,13.8,12.4,2.0,0.0,4.8,57.160000000000004
546,Hassan,Whiteside,30,NA,9.4,7.2,0.8,0.4,1.0,1.0,21.04
548,Andrew,Wiggins,11,SF,18.8,4.2,2.0,0.8,0.8,1.6,28.44
550,Alan,Williams,4,NA,1.2,1.8,0.2,0.2,0.0,0.0,4.0600000000000005
553,Lou,Williams,1,NA,11.6,1.0,2.6,0.2,0.0,2.2,14.899999999999999
554,Marvin,Williams,21,NA,5.6,5.4,1.2,0.8,0.4,0.0,16.279999999999998
556,Troy,Williams,30,NA,2.2,2.6,0.8,0.2,0.4,1.0,6.720000000000001
558,Justise,Winslow,19,NA,5.4,3.6,2.0,1.4,0.2,1.8,14.12
560,Christian,Wood,14,C,21.6,9.6,1.8,1.4,1.2,2.0,39.02
564,Delon,Wright,30,NA,11.0,2.6,2.6,2.2,0.2,0.8,22.02
567,James,Young,27,NA,7.6,1.4,0.6,0.0,0.0,0.6,9.58
568,Joe,Young,17,NA,3.8,2.0,2.2,0.2,0.0,1.6,8.3
569,Nick,Young,9,NA,0.6,0.2,0.4,0.0,0.2,0.4,1.44
570,Thaddeus,Young,6,PF,10.2,4.6,3.2,0.6,0.4,1.8,20.72
571,Cody,Zeller,5,NA,5.6,3.0,0.8,0.0,0.0,0.8,9.599999999999998
574,Paul,Zipser,6,NA,6.0,2.8,1.4,0.2,0.6,0.4,12.659999999999998
575,Ivica,Zubac,16,C,11.8,7.8,1.4,0.4,0.8,1.6,24.06
580,Chasson,Randle,26,NA,4.8,0.6,0.4,0.6,0.0,0.6,6.72
586,Jonathan,Gibson,2,NA,6.8,0.6,0.8,0.0,0.0,0.6,8.12
593,Gary,Payton II,11,NA,2.4,1.4,0.0,1.0,0.2,0.2,6.28
594,Wayne,Selden,6,PF,6.0,4.0,1.4,0.4,0.0,1.0,12.700000000000001
598,Yogi,Ferrell,30,NA,7.2,1.6,1.8,1.2,0.2,1.2,13.420000000000002
599,Damion,Lee,11,NA,8.4,3.2,1.0,1.0,0.4,0.8,15.739999999999998
600,Alex,Poythress,1,NA,3.0,2.4,0.6,0.2,0.4,0.2,7.779999999999999
603,James,Webb III,4,NA,5.8,5.2,0.2,0.2,0.2,1.0,12.14
609,Ryan,Arcidiacono,6,NA,1.6,1.0,0.6,0.2,0.0,0.0,4.1
610,Okaro,White,31,NA,0.6,0.6,0.0,0.0,0.0,0.0,1.3199999999999998
625,Jalen,Jones,27,PF,8.2,6.8,1.0,0.8,0.2,1.8,18.06
626,Shaquille,Harrison,40,NA,0.8,0.2,0.6,0.2,0.0,0.2,2.1399999999999997
631,Alex,Caruso,17,NA,6.0,2.0,2.4,0.8,0.2,1.6,12.4
691,Julyan,Stone,5,NA,1.2,1.0,1.4,0.2,0.2,0.6,4.700000000000001
696,Brandon,Paul,31,NA,2.0,0.2,0.0,0.0,0.0,0.2,2.04
697,DJ,Stephens,19,NA,0.4,0.0,0.0,0.2,0.0,0.2,0.6000000000000001
712,Travis,Wear,11,NA,7.0,4.8,0.8,0.6,0.2,1.2,14.360000000000001
720,Jordan,Crawford,23,NA,2.8,0.6,0.2,0.0,0.0,0.2,3.619999999999999
723,David,Nwaba,14,NA,7.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,13.633333333333333
724,Bam,Adebayo,20,C,17.5,8.75,4.0,1.75,0.75,4.75,34.25
727,Jarrett,Allen,7,C,12.0,9.8,2.0,0.8,0.6,1.6,27.959999999999997
732,OG,Anunoby,38,SF,13.0,3.8,2.4,1.2,0.0,1.6,21.959999999999994
734,Dwayne,Bacon,26,SG,12.6,2.4,1.0,0.8,0.0,0.6,17.98
735,Lonzo,Ball,23,PG,10.2,4.4,4.6,1.8,0.8,0.8,26.78
738,Jordan,Bell,41,PF,1.6,2.8,1.0,0.6,0.2,0.2,7.86
739,Khem,Birch,38,NA,9.0,6.0,0.8,0.8,1.4,1.0,20.8
740,Jabari,Bird,2,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Antonio,Blakeney,6,NA,3.6,1.4,0.2,0.0,0.0,0.2,5.38
743,Bogdan,Bogdanovic,1,SG,24.0,4.4,3.8,1.2,0.2,1.0,36.78
745,Chris,Boucher,38,C,15.0,9.6,1.6,0.4,1.4,1.2,31.320000000000004
748,Tony,Bradley,25,NA,9.6,5.0,0.4,0.8,0.4,1.2,17.400000000000002
749,Dillon,Brooks,19,SF,19.6,3.8,2.6,0.8,0.4,1.4,29.060000000000006
751,Sterling,Brown,14,SG,12.0,3.2,1.4,0.4,0.0,1.0,17.74
753,Thomas,Bryant,41,C,11.4,7.0,1.4,0.4,0.2,0.6,22.499999999999996
755,Dwight,Buycks,10,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Tyler,Cavanaugh,40,NA,6.2,3.4,1.2,0.2,0.0,0.6,11.880000000000003
759,Mario,Chalmers,19,NA,3.8,1.4,1.6,0.8,0.4,1.0,9.280000000000001
760,Antonius,Cleveland,8,NA,1.6,0.4,0.2,0.2,0.4,0.2,3.38
761,John,Collins,1,PF,15.4,7.6,2.0,0.4,0.2,0.8,27.919999999999998
762,Zach,Collins,29,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Charles,Cooke,20,NA,0.0,0.2,0.0,0.0,0.0,0.0,0.24
764,Jack,Cooley,30,NA,6.8,3.4,0.8,0.4,0.6,1.0,13.079999999999998
765,Torrey,Craig,28,NA,7.4,5.0,1.0,0.6,0.6,0.8,16.5
768,Damyean,Dotson,7,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,PJ,Dozier,9,NA,9.2,2.4,2.2,0.6,0.2,1.6,15.379999999999997
771,Larry,Drew II,23,NA,6.6,1.8,2.6,0.6,0.2,1.8,12.459999999999999
776,De'Aaron,Fox,30,PG,29.4,4.4,7.6,2.4,0.2,2.8,48.48
779,Markelle,Fultz,26,PG,6.0,2.0,4.0,0.6,0.2,2.0,14.0
784,Harry,Giles III,29,NA,0.6,0.0,0.0,0.0,0.0,0.0,0.6
791,Josh,Hart,23,NA,8.2,11.4,3.8,1.4,0.4,1.4,29.78
792,Nigel,Hayes,30,NA,4.2,5.2,1.2,1.0,0.0,1.4,12.840000000000002
795,Isaiah,Hicks,24,NA,10.0,5.2,1.8,1.4,0.8,0.8,22.540000000000003
800,Andre,Ingram,17,NA,1.0,1.0,1.2,0.6,0.0,0.4,4.8
801,Jonathan,Isaac,26,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Wes,Iwundu,23,SG,3.4,2.2,0.0,0.0,0.2,0.4,6.04
803,Aaron,Jackson,14,NA,0.8,0.6,0.2,0.0,0.0,0.2,1.62
804,Frank,Jackson,10,NA,12.0,2.8,0.8,0.0,0.2,0.4,16.56
805,Josh,Jackson,10,SG,16.6,4.2,2.6,0.8,0.8,3.4,25.340000000000003
806,Justin,Jackson,25,NA,5.4,1.0,0.8,0.2,0.0,0.4,7.800000000000001
810,Dakari,Johnson,25,NA,8.2,3.2,1.8,0.6,0.6,1.0,16.139999999999997
814,Luke,Kennard,16,SG,10.0,3.2,2.2,0.4,0.0,1.2,16.740000000000002
817,Maxi,Kleber,8,NA,4.25,3.75,0.75,0.5,1.0,1.0,11.875
818,Furkan,Korkmaz,27,PF,15.4,2.4,2.4,2.6,0.2,0.6,26.88
819,Luke,Kornet,2,NA,1.6,1.2,0.6,0.0,0.8,0.0,5.54
820,Kyle,Kuzma,17,SF,16.2,3.6,2.2,1.0,0.6,1.6,25.419999999999998
821,T.J.,Leaf,15,NA,1.6,1.4,0.0,0.0,0.2,0.0,3.68
830,Lauri,Markkanen,6,NA,10.0,3.8,1.2,0.6,0.0,0.2,17.36
833,Mangok,Mathiang,5,NA,2.6,2.2,0.4,0.8,0.2,0.2,7.64
834,Erik,McCree,40,NA,7.2,1.2,0.8,0.6,0.2,1.4,10.04
835,Alfonzo,McKinnie,17,NA,6.0,3.0,0.8,0.4,0.0,0.2,11.400000000000002
837,Malcolm,Miller,38,NA,2.6,0.2,0.6,0.2,0.0,0.0,4.14
840,Donovan,Mitchell,40,SG,36.8,4.6,4.0,0.8,0.2,1.8,48.519999999999996
842,Malik,Monk,5,NA,15.5,1.5,1.75,1.0,0.25,1.0,21.425
844,Jaylen,Morris,4,NA,3.0,1.6,0.4,0.2,0.0,0.2,5.72
845,Monte,Morris,9,NA,10.2,2.2,2.4,0.4,0.2,1.2,16.439999999999998
847,Abdel,Nader,28,NA,6.666666666666667,3.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,11.333333333333336
850,Frank,Ntilikina,24,NA,0.8,0.2,0.2,0.0,0.2,0.0,1.7400000000000002
851,Royce,O'Neale,40,PF,8.2,10.2,3.4,0.6,0.8,1.6,26.74
852,Semi,Ojeleye,2,NA,2.0,1.8,0.6,0.4,0.0,0.2,5.66
854,Cedi,Osman,7,NA,3.2,0.8,1.6,0.2,0.2,0.8,6.560000000000001
857,Alec,Peters,28,NA,9.8,2.4,1.8,0.2,0.0,1.0,14.78
862,Rodney,Purvis,20,NA,1.8,0.8,0.0,0.2,0.0,0.2,2.9599999999999995
863,Zhou,Qi,14,NA,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.4666666666666666
865,Davon,Reed,11,NA,4.6,3.2,0.6,0.4,0.2,0.2,10.340000000000002
876,Dennis,Smith Jr.,10,NA,4.6,1.0,2.2,0.6,0.0,0.6,9.7
880,Edmond,Sumner,15,SF,7.8,2.4,2.0,1.4,0.2,1.2,15.68
881,Caleb,Swanigan,29,NA,0.8,3.4,2.4,0.0,0.2,1.8,7.080000000000001
882,Jayson,Tatum,2,PF,26.4,9.4,5.0,0.8,0.2,2.2,44.98
883,Marquis,Teague,38,PG,3.6,1.0,1.2,0.2,0.0,0.8,6.2
886,Daniel,Theis,6,NA,8.8,4.4,2.0,0.6,0.4,1.2,17.880000000000003
892,Ekpe,Udoh,40,C,2.8,2.6,1.0,0.0,0.8,0.0,9.02
894,Derrick,Walton Jr.,16,NA,0.0,0.25,0.75,0.25,0.0,0.0,1.925
897,Derrick,White,31,PG,17.6,3.2,4.8,0.2,0.6,0.8,29.439999999999998
899,D.J.,Wilson,14,NA,4.4,2.8,0.6,0.6,0.4,0.8,9.86
904,Guerschon,Yabusele,2,NA,1.2,1.4,0.6,0.4,0.4,0.2,5.18
922,Deng,Adel,14,SF,6.2,1.6,2.0,0.6,0.4,0.8,12.32
926,Grayson,Allen,19,SG,19.6,4.0,1.8,1.4,0.0,1.6,28.3
928,Kostas,Antetokounmpo,17,NA,1.0,1.0,0.2,0.0,0.2,0.4,2.5
930,Deandre,Ayton,28,C,16.6,10.2,0.8,1.0,1.0,1.4,32.64
931,Marvin,Bagley III,30,PF,15.0,7.6,1.2,0.4,0.6,0.6,27.319999999999997
932,Mo,Bamba,26,NA,8.5,5.75,0.75,0.0,0.75,1.0,17.025
934,Keita,Bates-Diop,31,NA,1.2,0.2,0.2,0.4,0.2,0.0,2.94
936,Jaron,Blossomgame,7,NA,2.8,4.6,0.6,0.2,0.0,0.4,9.22
939,Isaac,Bonga,41,NA,1.4,0.6,0.2,0.2,0.2,0.2,3.0199999999999996
940,Mikal,Bridges,28,SF,11.8,2.6,1.0,1.2,0.8,0.8,19.62
941,Miles,Bridges,5,PF,20.0,8.4,2.4,0.8,1.0,2.6,34.68
942,Isaiah,Briscoe,26,NA,6.6,2.8,2.4,0.6,0.2,1.4,13.759999999999998
943,Ryan,Broekhoff,8,NA,4.0,4.6,1.4,0.6,0.4,0.4,13.219999999999999
944,Bruce,Brown,4,NA,10.2,8.6,2.6,2.2,0.6,1.6,28.41999999999999
945,Troy,Brown Jr.,6,NA,7.0,4.8,0.8,0.2,0.0,0.6,13.760000000000002
946,Jalen,Brunson,8,SG,13.8,4.4,4.2,0.4,0.0,1.0,25.180000000000003
949,Jevon,Carter,28,NA,9.6,2.0,0.6,1.0,0.0,0.4,14.5
950,Wendell,Carter Jr.,26,C,16.4,9.6,2.0,1.4,0.4,1.4,33.12
954,Bonzie,Colson,21,SG,14.6,6.6,0.6,1.0,0.4,2.0,24.22
957,Tyler,Davis,25,NA,0.0,0.2,0.0,0.0,0.0,0.0,0.24
958,Angel,Delgado,16,NA,1.8,2.2,0.2,0.6,0.0,0.2,5.74
959,Marcus,Derrickson,30,PF,1.6,2.2,0.2,0.2,0.0,0.2,4.74
960,Hamidou,Diallo,10,NA,2.5,2.25,0.5,0.0,0.5,0.75,6.199999999999999
962,Donte,DiVincenzo,21,SG,11.75,6.5,3.25,0.75,0.0,1.25,24.675
963,Luka,Doncic,8,PG,30.0,7.0,9.0,1.2,1.2,3.4,53.3
966,Drew,Eubanks,31,NA,9.8,8.2,1.2,1.0,1.4,1.0,25.240000000000002
970,Wenyen,Gabriel,23,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,Shai,Gilgeous-Alexander,25,PG,25.25,2.75,3.5,0.75,0.75,4.25,32.55
973,Devonte',Graham,5,PG,15.8,1.6,6.4,0.4,0.2,2.0,26.52
978,Isaiah,Hartenstein,7,C,7.2,4.8,1.4,0.8,1.4,2.6,16.86
979,Aaron,Holiday,15,NA,5.8,1.4,0.6,0.4,0.2,0.8,8.78
980,Kevin,Huerter,1,SF,16.2,3.8,4.0,1.4,0.2,1.0,28.959999999999997
981,Chandler,Hutchison,41,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,Jaren,Jackson Jr.,19,PF,14.333333333333334,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,20.66666666666667
983,Alize,Johnson,4,NA,3.4,3.8,0.6,0.2,0.0,1.0,8.26
986,George,King,40,NA,5.8,1.2,1.0,0.4,0.2,0.8,9.14
987,Kevin,Knox II,24,NA,0.4,0.8,0.0,0.2,0.0,0.0,1.7599999999999998
988,Rodions,Kurucs,21,NA,2.6,0.6,0.0,0.2,0.0,0.4,3.3200000000000003
990,Jordan,Loyd,38,NA,12.2,3.2,4.4,2.6,0.0,2.4,25.44
995,Yante,Maten,20,PF,8.25,4.75,0.75,0.25,0.75,2.25,14.825
997,Jordan,McLaughlin,22,NA,6.0,2.2,3.8,1.4,0.0,1.0,16.14
998,De'Anthony,Melton,19,NA,16.2,4.0,3.0,2.2,0.2,1.8,28.499999999999996
999,Chimezie,Metu,30,NA,6.2,2.4,0.2,0.4,0.4,0.4,10.580000000000002
1001,Shake,Milton,27,NA,8.8,1.8,3.2,0.8,0.2,2.6,15.160000000000002
1006,Svi,Mykhailiuk,25,NA,8.6,3.4,1.6,0.2,0.2,1.2,14.680000000000001
1007,Kendrick,Nunn,20,PG,15.6,3.6,3.8,0.8,0.2,1.6,26.02
1008,James,Nunnally,32,SG,6.6,1.0,0.4,0.2,0.0,0.6,8.200000000000001
1010,Josh,Okogie,22,SF,9.6,2.2,1.0,1.0,1.0,0.8,16.94
1012,Norvel,Pelle,24,NA,0.8,0.6,0.0,0.2,0.2,0.0,2.32
1013,Theo,Pinson,24,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Michael,Porter Jr.,9,SF,22.6,8.4,0.8,0.4,1.0,1.2,35.48
1018,Duncan,Robinson,20,SG,13.0,2.0,2.8,1.0,0.4,1.2,21.200000000000003
1020,Mitchell,Robinson,24,C,9.0,9.75,1.0,1.0,1.0,1.0,25.2
1021,Collin,Sexton,7,SG,27.2,3.8,3.4,0.6,0.6,1.8,37.46000000000001
1022,Landry,Shamet,4,NA,20.8,1.8,4.0,0.4,0.0,1.6,28.16
1023,Anfernee,Simons,29,NA,7.8,1.8,1.4,1.0,0.2,0.0,14.46
1025,Zhaire,Smith,27,NA,1.2,0.4,0.2,0.6,0.0,0.2,2.9799999999999995
1036,Jarred,Vanderbilt,22,NA,5.0,7.4,1.4,0.8,1.8,0.8,20.380000000000003
1038,Lonnie,Walker IV,31,NA,6.0,2.6,2.0,0.4,0.0,1.6,11.320000000000002
1039,Brad,Wanamaker,5,NA,3.0,1.4,2.8,0.4,0.4,1.6,8.88
1040,Yuta,Watanabe,38,NA,10.0,4.2,1.8,0.8,0.2,1.0,18.74
1044,Kenrich,Williams,25,NA,7.4,4.2,2.8,0.8,0.0,1.4,16.840000000000003
1045,Robert,Williams III,2,C,8.4,8.4,1.8,0.6,1.6,1.4,24.18
1046,Trae,Young,1,NA,24.666666666666668,4.0,9.0,1.0,0.0,4.333333333333333,40.63333333333333
1056,Brian,Bowen II,15,NA,0.0,0.2,0.0,0.0,0.0,0.0,0.24
1058,Gary,Trent Jr.,38,SG,20.6,4.0,1.8,1.6,0.2,1.4,30.3
1063,Brandon,Goodwin,1,PG,8.8,3.6,3.2,0.4,0.0,1.4,17.320000000000004
1069,Chris,Chiozza,4,NA,4.2,1.2,2.6,0.2,0.2,1.0,9.340000000000002
1608,Brandon,Sampson,11,NA,3.2,1.2,0.4,0.4,0.0,0.4,5.64
